"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"347.2","2025-09-30"," 9:44:00 AM","2025-09-30"," 3:27:00 PM","CE","24850","Sell","65","91.45","59.73","","2062.09"
"348","2025-10-07"," 9:44:00 AM","2025-10-07"," 9:50:00 AM","","","","","","","10.39","-2027.59"
"348.1","2025-10-07"," 9:44:00 AM","2025-10-07"," 9:50:00 AM","CE","25150","Sell","65","37.88","56.83","","-1231.58"
"348.2","2025-10-07"," 9:44:00 AM","2025-10-07"," 9:50:00 AM","CE","25250","Sell","65","90.20","102.45","","-796.01"
"349","2025-10-14"," 9:44:00 AM","2025-10-14"," 3:27:00 PM","","","","","","","10.94","5178.02"
"349.1","2025-10-14"," 9:44:00 AM","2025-10-14"," 3:27:00 PM","CE","25300","Sell","65","37.33","0.05","","2423.28"
"349.2","2025-10-14"," 9:44:00 AM","2025-10-14"," 3:27:00 PM","CE","25400","Sell","65","90.60","48.22","","2754.74"
"350","2025-10-20"," 9:44:00 AM","2025-10-20"," 10:47:00 AM","","","","","","","11.71","-2189.23"
"350.1","2025-10-20"," 9:44:00 AM","2025-10-20"," 10:47:00 AM","CE","25850","Sell","65","60.12","77.29","","-1115.97"
"350.2","2025-10-20"," 9:44:00 AM","2025-10-20"," 10:47:00 AM","CE","26000","Sell","65","103.55","120.06","","-1073.27"
"351","2025-10-28"," 9:44:00 AM","2025-10-28"," 3:27:00 PM","","","","","","","12.37","7248.99"
"351.1","2025-10-28"," 9:44:00 AM","2025-10-28"," 3:27:00 PM","CE","26050","Sell","65","62.32","0.15","","4040.97"
"351.2","2025-10-28"," 9:44:00 AM","2025-10-28"," 3:27:00 PM","CE","26250","Sell","65","120.49","71.14","","3208.02"
"352","2025-11-04"," 9:44:00 AM","2025-11-04"," 3:27:00 PM","","","","","","","12.87","5840.86"
"352.1","2025-11-04"," 9:44:00 AM","2025-11-04"," 3:27:00 PM","CE","25750","Sell","65","36.98","0.10","","2397.29"
"352.2","2025-11-04"," 9:44:00 AM","2025-11-04"," 3:27:00 PM","CE","25900","Sell","65","98.60","45.62","","3443.56"
"353","2025-11-11"," 9:44:00 AM","2025-11-11"," 12:33:00 PM","","","","","","","12.73","-2793.49"
"353.1","2025-11-11"," 9:44:00 AM","2025-11-11"," 12:33:00 PM","CE","25550","Sell","65","40.78","63.83","","-1498.40"
"353.2","2025-11-11"," 9:44:00 AM","2025-11-11"," 12:33:00 PM","CE","25700","Sell","65","114.49","134.42","","-1295.09"
"354","2025-11-18"," 9:44:00 AM","2025-11-18"," 3:27:00 PM","","","","","","","11.96","4730.27"
"354.1","2025-11-18"," 9:44:00 AM","2025-11-18"," 3:27:00 PM","CE","25950","Sell","65","48.18","0.05","","3128.18"
"354.2","2025-11-18"," 9:44:00 AM","2025-11-18"," 3:27:00 PM","CE","26100","Sell","65","114.84","90.20","","1602.09"
"355","2025-11-25"," 9:44:00 AM","2025-11-25"," 10:10:00 AM","","","","","","","12.24","-2353.52"
"355.1","2025-11-25"," 9:44:00 AM","2025-11-25"," 10:10:00 AM","CE","26000","Sell","65","39.18","58.88","","-1280.44"
"355.2","2025-11-25"," 9:44:00 AM","2025-11-25"," 10:10:00 AM","CE","26150","Sell","65","100.65","117.16","","-1073.08"
"356","2025-12-02"," 9:44:00 AM","2025-12-02"," 3:27:00 PM","","","","","","","11.25","4887.74"
"356.1","2025-12-02"," 9:44:00 AM","2025-12-02"," 3:27:00 PM","CE","26100","Sell","65","51.62","0.10","","3349.07"
"356.2","2025-12-02"," 9:44:00 AM","2025-12-02"," 3:27:00 PM","CE","26300","Sell","65","89.95","66.28","","1538.67"
"357","2025-12-09"," 9:44:00 AM","2025-12-09"," 10:19:00 AM","","","","","","","11.49","-2978.45"
"357.1","2025-12-09"," 9:44:00 AM","2025-12-09"," 10:19:00 AM","CE","25800","Sell","65","46.13","76.84","","-1996.25"
"357.2","2025-12-09"," 9:44:00 AM","2025-12-09"," 10:19:00 AM","CE","25950","Sell","65","103.35","118.46","","-982.21"
"358","2025-12-16"," 9:44:00 AM","2025-12-16"," 3:27:00 PM","","","","","","","10.19","4222.77"
"358.1","2025-12-16"," 9:44:00 AM","2025-12-16"," 3:27:00 PM","CE","25950","Sell","65","35.48","0.05","","2303.09"
"358.2","2025-12-16"," 9:44:00 AM","2025-12-16"," 3:27:00 PM","CE","26100","Sell","65","81.26","51.73","","1919.68"
"359","2025-12-23"," 9:44:00 AM","2025-12-23"," 9:58:00 AM","","","","","","","9.58","-2468.66"
"359.1","2025-12-23"," 9:44:00 AM","2025-12-23"," 9:58:00 AM","CE","26150","Sell","65","26.34","45.97","","-1276.35"
"359.2","2025-12-23"," 9:44:00 AM","2025-12-23"," 9:58:00 AM","CE","26250","Sell","65","84.11","102.45","","-1192.31"
"360","2025-12-30"," 9:44:00 AM","2025-12-30"," 3:27:00 PM","","","","","","","9.90","3110.74"
"360.1","2025-12-30"," 9:44:00 AM","2025-12-30"," 3:27:00 PM","CE","25950","Sell","65","40.98","0.05","","2660.42"
"360.2","2025-12-30"," 9:44:00 AM","2025-12-30"," 3:27:00 PM","CE","26100","Sell","65","75.36","68.43","","450.33"
"361","2026-01-06"," 9:44:00 AM","2026-01-06"," 9:56:00 AM","","","","","","","10.24","-2485.46"
"361.1","2026-01-06"," 9:44:00 AM","2026-01-06"," 9:56:00 AM","CE","26200","Sell","65","39.23","63.93","","-1605.60"
"361.2","2026-01-06"," 9:44:00 AM","2026-01-06"," 9:56:00 AM","CE","26350","Sell","65","79.51","93.05","","-879.86"
"362","2026-01-13"," 9:44:00 AM","2026-01-13"," 9:46:00 AM","","","","","","","11.61","-2110.19"
"362.1","2026-01-13"," 9:44:00 AM","2026-01-13"," 9:46:00 AM","CE","25750","Sell","65","51.02","69.83","","-1222.68"
"362.2","2026-01-13"," 9:44:00 AM","2026-01-13"," 9:46:00 AM","CE","25900","Sell","65","97.25","110.91","","-887.51"
"363","2026-01-20"," 9:44:00 AM","2026-01-20"," 3:27:00 PM","","","","","","","12.26","6676.27"
"363.1","2026-01-20"," 9:44:00 AM","2026-01-20"," 3:27:00 PM","CE","25500","Sell","65","46.18","0.05","","2998.25"
"363.2","2026-01-20"," 9:44:00 AM","2026-01-20"," 3:27:00 PM","CE","25650","Sell","65","93.30","36.72","","3678.02"
"364","2026-01-27"," 9:44:00 AM","2026-01-27"," 3:27:00 PM","","","","","","","15.40","4383.30"
"364.1","2026-01-27"," 9:44:00 AM","2026-01-27"," 3:27:00 PM","CE","25200","Sell","65","69.62","0.15","","4515.23"
"364.2","2026-01-27"," 9:44:00 AM","2026-01-27"," 3:27:00 PM","CE","25450","Sell","65","178.71","180.74","","-131.93"
"365","2026-02-03"," 9:44:00 AM","2026-02-03"," 9:50:00 AM","","","","","","","14.62","-2185.91"
"365.1","2026-02-03"," 9:44:00 AM","2026-02-03"," 9:50:00 AM","CE","25750","Sell","65","100.80","122.66","","-1421.01"
"365.2","2026-02-03"," 9:44:00 AM","2026-02-03"," 9:50:00 AM","CE","25950","Sell","65","161.77","173.54","","-764.90"
"366","2026-02-10"," 9:44:00 AM","2026-02-10"," 3:27:00 PM","","","","","","","11.94","4474.84"
"366.1","2026-02-10"," 9:44:00 AM","2026-02-10"," 3:27:00 PM","CE","25950","Sell","65","48.13","0.05","","3124.93"
"366.2","2026-02-10"," 9:44:00 AM","2026-02-10"," 3:27:00 PM","CE","26100","Sell","65","92.60","71.84","","1349.91"
"367","2026-02-17"," 9:44:00 AM","2026-02-17"," 9:58:00 AM","","","","","","","13.09","-2679.32"
"367.1","2026-02-17"," 9:44:00 AM","2026-02-17"," 9:58:00 AM","CE","25650","Sell","65","39.08","61.33","","-1446.26"
"367.2","2026-02-17"," 9:44:00 AM","2026-02-17"," 9:58:00 AM","CE","25750","Sell","65","110.59","129.56","","-1233.05"
"368","2026-02-24"," 9:44:00 AM","2026-02-24"," 9:49:00 AM","","","","","","","14.16","-2034.98"
"368.1","2026-02-24"," 9:44:00 AM","2026-02-24"," 9:49:00 AM","CE","25500","Sell","65","61.32","78.94","","-1145.31"
"368.2","2026-02-24"," 9:44:00 AM","2026-02-24"," 9:49:00 AM","CE","25650","Sell","65","130.48","144.17","","-889.68"
"369","2026-03-02"," 9:44:00 AM","2026-03-02"," 3:27:00 PM","","","","","","","15.88","8257.15"
"369.1","2026-03-02"," 9:44:00 AM","2026-03-02"," 3:27:00 PM","CE","25000","Sell","65","75.41","0.05","","4898.55"
"369.2","2026-03-02"," 9:44:00 AM","2026-03-02"," 3:27:00 PM","CE","25250","Sell","65","154.92","103.25","","3358.61"
"370","2026-03-10"," 9:44:00 AM","2026-03-10"," 10:16:00 AM","","","","","","","20.46","-2915.87"
"370.1","2026-03-10"," 9:44:00 AM","2026-03-10"," 10:16:00 AM","CE","24150","Sell","65","80.01","110.71","","-1995.20"
"370.2","2026-03-10"," 9:44:00 AM","2026-03-10"," 10:16:00 AM","CE","24400","Sell","65","207.05","221.21","","-920.67"
"371","2026-03-17"," 9:44:00 AM","2026-03-17"," 9:48:00 AM","","","","","","","20.65","-2318.87"
"371.1","2026-03-17"," 9:44:00 AM","2026-03-17"," 9:48:00 AM","CE","23450","Sell","65","68.82","89.44","","-1340.89"
"371.2","2026-03-17"," 9:44:00 AM","2026-03-17"," 9:48:00 AM","CE","23650","Sell","65","188.31","203.35","","-977.98"
"372","2026-03-24"," 9:44:00 AM","2026-03-24"," 11:57:00 AM","","","","","","","25.43","-3314.98"
"372.1","2026-03-24"," 9:44:00 AM","2026-03-24"," 11:57:00 AM","CE","22750","Sell","65","96.25","125.06","","-1872.69"
"372.2","2026-03-24"," 9:44:00 AM","2026-03-24"," 11:57:00 AM","CE","23000","Sell","65","227.94","250.13","","-1442.29"
"373","2026-03-30"," 9:44:00 AM","2026-03-30"," 3:27:00 PM","","","","","","","28.29","16090.18"
"373.1","2026-03-30"," 9:44:00 AM","2026-03-30"," 3:27:00 PM","CE","22700","Sell","65","108.85","0.10","","7068.46"
"373.2","2026-03-30"," 9:44:00 AM","2026-03-30"," 3:27:00 PM","CE","23050","Sell","65","273.61","134.82","","9021.72"
"374","2026-04-07"," 9:44:00 AM","2026-04-07"," 9:46:00 AM","","","","","","","25.63","-2180.64"
"374.1","2026-04-07"," 9:44:00 AM","2026-04-07"," 9:46:00 AM","CE","22800","Sell","65","91.55","110.21","","-1212.31"
"374.2","2026-04-07"," 9:44:00 AM","2026-04-07"," 9:46:00 AM","CE","23050","Sell","65","239.93","254.83","","-968.33"
"375","2026-04-13"," 9:44:00 AM","2026-04-13"," 10:22:00 AM","","","","","","","21.13","-3785.84"
"375.1","2026-04-13"," 9:44:00 AM","2026-04-13"," 10:22:00 AM","CE","23650","Sell","65","72.11","105.90","","-2196.28"
"375.2","2026-04-13"," 9:44:00 AM","2026-04-13"," 10:22:00 AM","CE","23900","Sell","65","192.50","216.96","","-1589.56"
"376","2026-04-21"," 9:44:00 AM","2026-04-21"," 9:46:00 AM","","","","","","","18.08","-2523.70"
"376.1","2026-04-21"," 9:44:00 AM","2026-04-21"," 9:46:00 AM","CE","24500","Sell","65","41.78","64.53","","-1478.95"
"376.2","2026-04-21"," 9:44:00 AM","2026-04-21"," 9:46:00 AM","CE","24650","Sell","65","164.92","180.99","","-1044.74"
"377","2026-04-28"," 9:44:00 AM","2026-04-28"," 3:27:00 PM","","","","","","","17.86","6633.47"
"377.1","2026-04-28"," 9:44:00 AM","2026-04-28"," 3:27:00 PM","CE","24150","Sell","65","41.93","0.10","","2718.88"
"377.2","2026-04-28"," 9:44:00 AM","2026-04-28"," 3:27:00 PM","CE","24300","Sell","65","155.72","95.50","","3914.58"
"378","2026-05-05"," 9:44:00 AM","2026-05-05"," 3:27:00 PM","","","","","","","18.68","3934.73"
"378.1","2026-05-05"," 9:44:00 AM","2026-05-05"," 3:27:00 PM","CE","24050","Sell","65","50.77","0.05","","3297.10"
"378.2","2026-05-05"," 9:44:00 AM","2026-05-05"," 3:27:00 PM","CE","24250","Sell","65","145.23","135.42","","637.63"
"379","2026-05-12"," 9:44:00 AM","2026-05-12"," 3:27:00 PM","","","","","","","18.61","7530.25"
"379.1","2026-05-12"," 9:44:00 AM","2026-05-12"," 3:27:00 PM","CE","23700","Sell","65","45.83","0.05","","2975.51"
"379.2","2026-05-12"," 9:44:00 AM","2026-05-12"," 3:27:00 PM","CE","23850","Sell","65","162.02","91.95","","4554.74"
"380","2026-05-19"," 9:44:00 AM","2026-05-19"," 3:27:00 PM","","","","","","","18.75","8683.25"
"380.1","2026-05-19"," 9:44:00 AM","2026-05-19"," 3:27:00 PM","CE","23750","Sell","65","63.77","0.05","","4141.67"
"380.2","2026-05-19"," 9:44:00 AM","2026-05-19"," 3:27:00 PM","CE","23900","Sell","65","164.52","94.65","","4541.58"
"381","2026-05-26"," 9:44:00 AM","2026-05-26"," 3:27:00 PM","","","","","","","15.81","7088.84"
"381.1","2026-05-26"," 9:44:00 AM","2026-05-26"," 3:27:00 PM","CE","24050","Sell","65","59.57","0.10","","3865.56"
"381.2","2026-05-26"," 9:44:00 AM","2026-05-26"," 3:27:00 PM","CE","24200","Sell","65","135.78","86.19","","3223.28"
"382","2026-06-02"," 9:44:00 AM","2026-06-02"," 9:56:00 AM","","","","","","","16.35","-2225.97"
"382.1","2026-06-02"," 9:44:00 AM","2026-06-02"," 9:56:00 AM","CE","23300","Sell","65","46.58","68.68","","-1437.00"
"382.2","2026-06-02"," 9:44:00 AM","2026-06-02"," 9:56:00 AM","CE","23500","Sell","65","131.93","144.07","","-788.97"
"383","2026-06-09"," 9:44:00 AM","2026-06-09"," 3:27:00 PM","","","","","","","15.96","1351.70"
"383.1","2026-06-09"," 9:44:00 AM","2026-06-09"," 3:27:00 PM","CE","23250","Sell","65","36.18","0.10","","2345.32"
"383.2","2026-06-09"," 9:44:00 AM","2026-06-09"," 3:27:00 PM","CE","23400","Sell","65","128.79","144.07","","-993.62"
"384","2026-06-16"," 9:44:00 AM","2026-06-16"," 10:49:00 AM","","","","","","","13.74","-2494.34"
"384.1","2026-06-16"," 9:44:00 AM","2026-06-16"," 10:49:00 AM","CE","23950","Sell","65","34.73","58.18","","-1524.02"
"384.2","2026-06-16"," 9:44:00 AM","2026-06-16"," 10:49:00 AM","CE","24050","Sell","65","120.49","135.42","","-970.32"
"385","2026-06-23"," 9:44:00 AM","2026-06-23"," 3:27:00 PM","","","","","","","12.57","5250.24"
"385.1","2026-06-23"," 9:44:00 AM","2026-06-23"," 3:27:00 PM","CE","24150","Sell","65","27.99","0.10","","1812.59"
"385.2","2026-06-23"," 9:44:00 AM","2026-06-23"," 3:27:00 PM","CE","24250","Sell","65","89.46","36.57","","3437.65"
"386","2026-06-30"," 9:44:00 AM","2026-06-30"," 11:13:00 AM","","","","","","","13.93","-2161.35"
"386.1","2026-06-30"," 9:44:00 AM","2026-06-30"," 11:13:00 AM","CE","23900","Sell","65","58.62","77.39","","-1219.92"
"386.2","2026-06-30"," 9:44:00 AM","2026-06-30"," 11:13:00 AM","CE","24050","Sell","65","126.34","140.82","","-941.43"
