"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"378","2026-05-05"," 9:44:00 AM","2026-05-05"," 3:27:00 PM","","","","","","","18.68","3837.76"
"378.1","2026-05-05"," 9:44:00 AM","2026-05-05"," 3:27:00 PM","CE","24050","Sell","65","50.55","0.05","","3282.22"
"378.2","2026-05-05"," 9:44:00 AM","2026-05-05"," 3:27:00 PM","CE","24250","Sell","65","144.57","136.03","","555.54"
"379","2026-05-12"," 9:44:00 AM","2026-05-12"," 3:27:00 PM","","","","","","","18.61","7442.53"
"379.1","2026-05-12"," 9:44:00 AM","2026-05-12"," 3:27:00 PM","CE","23700","Sell","65","45.62","0.05","","2962.08"
"379.2","2026-05-12"," 9:44:00 AM","2026-05-12"," 3:27:00 PM","CE","23850","Sell","65","161.29","92.36","","4480.45"
"380","2026-05-19"," 9:44:00 AM","2026-05-19"," 3:27:00 PM","","","","","","","18.75","8588.76"
"380.1","2026-05-19"," 9:44:00 AM","2026-05-19"," 3:27:00 PM","CE","23750","Sell","65","63.48","0.05","","4123.00"
"380.2","2026-05-19"," 9:44:00 AM","2026-05-19"," 3:27:00 PM","CE","23900","Sell","65","163.78","95.07","","4465.76"
"381","2026-05-26"," 9:44:00 AM","2026-05-26"," 3:27:00 PM","","","","","","","15.81","7006.45"
"381.1","2026-05-26"," 9:44:00 AM","2026-05-26"," 3:27:00 PM","CE","24050","Sell","65","59.30","0.10","","3848.10"
"381.2","2026-05-26"," 9:44:00 AM","2026-05-26"," 3:27:00 PM","CE","24200","Sell","65","135.17","86.58","","3158.35"
"382","2026-06-02"," 9:44:00 AM","2026-06-02"," 9:56:00 AM","","","","","","","16.35","-2340.41"
"382.1","2026-06-02"," 9:44:00 AM","2026-06-02"," 9:56:00 AM","CE","23300","Sell","65","46.37","68.99","","-1470.71"
"382.2","2026-06-02"," 9:44:00 AM","2026-06-02"," 9:56:00 AM","CE","23500","Sell","65","131.34","144.72","","-869.70"
"383","2026-06-09"," 9:44:00 AM","2026-06-09"," 3:27:00 PM","","","","","","","15.96","1261.28"
"383.1","2026-06-09"," 9:44:00 AM","2026-06-09"," 3:27:00 PM","CE","23250","Sell","65","36.02","0.10","","2334.70"
"383.2","2026-06-09"," 9:44:00 AM","2026-06-09"," 3:27:00 PM","CE","23400","Sell","65","128.21","144.72","","-1073.43"
"384","2026-06-16"," 9:44:00 AM","2026-06-16"," 10:49:00 AM","","","","","","","13.74","-2596.36"
"384.1","2026-06-16"," 9:44:00 AM","2026-06-16"," 10:49:00 AM","CE","23950","Sell","65","34.58","58.44","","-1551.19"
"384.2","2026-06-16"," 9:44:00 AM","2026-06-16"," 10:49:00 AM","CE","24050","Sell","65","119.95","136.03","","-1045.17"
"385","2026-06-23"," 9:44:00 AM","2026-06-23"," 3:27:00 PM","","","","","","","12.57","5205.15"
"385.1","2026-06-23"," 9:44:00 AM","2026-06-23"," 3:27:00 PM","CE","24150","Sell","65","27.86","0.10","","1804.37"
"385.2","2026-06-23"," 9:44:00 AM","2026-06-23"," 3:27:00 PM","CE","24250","Sell","65","89.05","36.73","","3400.78"
"386","2026-06-30"," 9:44:00 AM","2026-06-30"," 11:13:00 AM","","","","","","","13.93","-2279.27"
"386.1","2026-06-30"," 9:44:00 AM","2026-06-30"," 11:13:00 AM","CE","23900","Sell","65","58.36","77.74","","-1259.70"
"386.2","2026-06-30"," 9:44:00 AM","2026-06-30"," 11:13:00 AM","CE","24050","Sell","65","125.77","141.45","","-1019.57"
