"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"179","2022-07-14"," 9:44:00 AM","2022-07-14"," 3:27:00 PM","","","","","","","18.32","2881.03"
"179.1","2022-07-14"," 9:44:00 AM","2022-07-14"," 9:57:00 AM","CE","16000","Sell","65","73.61","92.10","","-1201.39"
"179.2","2022-07-14"," 9:44:00 AM","2022-07-14"," 3:27:00 PM","CE","16000","Sell","65","174.96","112.16","","4082.42"
"180","2022-07-21"," 9:44:00 AM","2022-07-21"," 10:14:00 AM","","","","","","","16.98","-2715.58"
"180.1","2022-07-21"," 9:44:00 AM","2022-07-21"," 9:49:00 AM","CE","16500","Sell","65","51.97","65.03","","-848.80"
"180.2","2022-07-21"," 9:44:00 AM","2022-07-21"," 10:14:00 AM","CE","16500","Sell","65","155.32","184.04","","-1866.78"
"181","2022-07-28"," 9:44:00 AM","2022-07-28"," 10:02:00 AM","","","","","","","17.27","-3691.62"
"181.1","2022-07-28"," 9:44:00 AM","2022-07-28"," 9:50:00 AM","CE","16700","Sell","65","79.36","99.30","","-1296.06"
"181.2","2022-07-28"," 9:44:00 AM","2022-07-28"," 10:02:00 AM","CE","16700","Sell","65","186.46","223.31","","-2395.57"
"182","2022-08-04"," 9:44:00 AM","2022-08-04"," 3:27:00 PM","","","","","","","18.62","9537.04"
"182.1","2022-08-04"," 9:44:00 AM","2022-08-04"," 3:27:00 PM","CE","17400","Sell","65","90.05","0.05","","5850.32"
"182.2","2022-08-04"," 9:44:00 AM","2022-08-04"," 3:27:00 PM","CE","17400","Sell","65","209.65","152.93","","3686.72"
"183","2022-08-11"," 9:44:00 AM","2022-08-11"," 3:27:00 PM","","","","","","","18.90","6737.40"
"183.1","2022-08-11"," 9:44:00 AM","2022-08-11"," 3:27:00 PM","CE","17650","Sell","65","73.56","9.20","","4183.31"
"183.2","2022-08-11"," 9:44:00 AM","2022-08-11"," 3:27:00 PM","CE","17650","Sell","65","175.96","136.67","","2554.09"
"184","2022-08-18"," 9:44:00 AM","2022-08-18"," 3:27:00 PM","","","","","","","17.71","-2981.18"
"184.1","2022-08-18"," 9:44:00 AM","2022-08-18"," 9:53:00 AM","CE","17850","Sell","65","83.66","104.65","","-1364.62"
"184.2","2022-08-18"," 9:44:00 AM","2022-08-18"," 3:27:00 PM","CE","17900","Sell","65","157.67","182.54","","-1616.56"
"185","2022-08-25"," 9:44:00 AM","2022-08-25"," 3:27:00 PM","","","","","","","17.54","10545.60"
"185.1","2022-08-25"," 9:44:00 AM","2022-08-25"," 3:27:00 PM","CE","17650","Sell","65","77.71","0.05","","5047.97"
"185.2","2022-08-25"," 9:44:00 AM","2022-08-25"," 3:27:00 PM","CE","17700","Sell","65","163.32","78.74","","5497.63"
"186","2022-09-01"," 9:44:00 AM","2022-09-01"," 3:27:00 PM","","","","","","","19.75","688.40"
"186.1","2022-09-01"," 9:44:00 AM","2022-09-01"," 10:14:00 AM","CE","17550","Sell","65","112.19","140.37","","-1831.46"
"186.2","2022-09-01"," 9:44:00 AM","2022-09-01"," 3:27:00 PM","CE","17600","Sell","65","202.35","163.58","","2519.86"
"187","2022-09-08"," 9:44:00 AM","2022-09-08"," 3:27:00 PM","","","","","","","18.92","-678.08"
"187.1","2022-09-08"," 9:44:00 AM","2022-09-08"," 3:27:00 PM","CE","17700","Sell","65","97.80","98.65","","-55.13"
"187.2","2022-09-08"," 9:44:00 AM","2022-09-08"," 3:27:00 PM","CE","17750","Sell","65","178.91","188.49","","-622.94"
"188","2022-09-15"," 9:44:00 AM","2022-09-15"," 3:27:00 PM","","","","","","","18.41","12589.09"
"188.1","2022-09-15"," 9:44:00 AM","2022-09-15"," 3:27:00 PM","CE","17950","Sell","65","99.35","0.10","","6451.27"
"188.2","2022-09-15"," 9:44:00 AM","2022-09-15"," 3:27:00 PM","CE","17950","Sell","65","219.19","124.76","","6137.82"
"189","2022-09-22"," 9:44:00 AM","2022-09-22"," 3:27:00 PM","","","","","","","19.55","8333.19"
"189.1","2022-09-22"," 9:44:00 AM","2022-09-22"," 3:27:00 PM","CE","17600","Sell","65","114.34","30.37","","5458.55"
"189.2","2022-09-22"," 9:44:00 AM","2022-09-22"," 3:27:00 PM","CE","17600","Sell","65","246.88","202.65","","2874.64"
"190","2022-09-29"," 9:44:00 AM","2022-09-29"," 3:27:00 PM","","","","","","","21.43","12677.08"
"190.1","2022-09-29"," 9:44:00 AM","2022-09-29"," 3:27:00 PM","CE","16950","Sell","65","82.51","0.05","","5359.82"
"190.2","2022-09-29"," 9:44:00 AM","2022-09-29"," 3:27:00 PM","CE","16950","Sell","65","232.93","120.36","","7317.27"
"191","2022-10-06"," 9:44:00 AM","2022-10-06"," 3:27:00 PM","","","","","","","19.98","1804.29"
"191.1","2022-10-06"," 9:44:00 AM","2022-10-06"," 9:56:00 AM","CE","17300","Sell","65","90.80","113.61","","-1482.14"
"191.2","2022-10-06"," 9:44:00 AM","2022-10-06"," 3:27:00 PM","CE","17300","Sell","65","214.79","164.23","","3286.43"
"192","2022-10-13"," 9:44:00 AM","2022-10-13"," 3:27:00 PM","","","","","","","20.50","5066.08"
"192.1","2022-10-13"," 9:44:00 AM","2022-10-13"," 3:27:00 PM","CE","17000","Sell","65","86.36","15.26","","4621.45"
"192.2","2022-10-13"," 9:44:00 AM","2022-10-13"," 3:27:00 PM","CE","17000","Sell","65","212.94","206.10","","444.63"
"193","2022-10-20"," 9:44:00 AM","2022-10-20"," 10:23:00 AM","","","","","","","17.55","-3166.09"
"193.1","2022-10-20"," 9:44:00 AM","2022-10-20"," 9:53:00 AM","CE","17400","Sell","65","56.02","70.09","","-914.10"
"193.2","2022-10-20"," 9:44:00 AM","2022-10-20"," 10:23:00 AM","CE","17350","Sell","65","178.76","213.41","","-2251.99"
"194","2022-10-27"," 9:44:00 AM","2022-10-27"," 3:27:00 PM","","","","","","","16.58","4862.89"
"194.1","2022-10-27"," 9:44:00 AM","2022-10-27"," 3:27:00 PM","CE","17750","Sell","65","52.42","0.10","","3401.04"
"194.2","2022-10-27"," 9:44:00 AM","2022-10-27"," 3:27:00 PM","CE","17750","Sell","65","171.26","148.77","","1461.85"
"195","2022-11-03"," 9:44:00 AM","2022-11-03"," 3:27:00 PM","","","","","","","16.62","-411.80"
"195.1","2022-11-03"," 9:44:00 AM","2022-11-03"," 10:16:00 AM","CE","18000","Sell","65","79.31","99.25","","-1296.05"
"195.2","2022-11-03"," 9:44:00 AM","2022-11-03"," 3:27:00 PM","CE","18000","Sell","65","202.85","189.24","","884.26"
"196","2022-11-10"," 9:44:00 AM","2022-11-10"," 3:27:00 PM","","","","","","","16.21","-51.09"
"196.1","2022-11-10"," 9:44:00 AM","2022-11-10"," 11:35:00 AM","CE","18000","Sell","65","57.12","71.49","","-933.68"
"196.2","2022-11-10"," 9:44:00 AM","2022-11-10"," 3:27:00 PM","CE","18000","Sell","65","178.41","164.83","","882.59"
"197","2022-11-17"," 9:44:00 AM","2022-11-17"," 3:27:00 PM","","","","","","","15.20","1959.77"
"197.1","2022-11-17"," 9:44:00 AM","2022-11-17"," 9:57:00 AM","CE","18350","Sell","65","47.43","59.33","","-773.72"
"197.2","2022-11-17"," 9:44:00 AM","2022-11-17"," 3:27:00 PM","CE","18350","Sell","65","167.32","125.26","","2733.49"
"198","2022-11-24"," 9:44:00 AM","2022-11-24"," 12:52:00 PM","","","","","","","13.73","-2382.02"
"198.1","2022-11-24"," 9:44:00 AM","2022-11-24"," 10:25:00 AM","CE","18300","Sell","65","53.92","67.48","","-881.45"
"198.2","2022-11-24"," 9:44:00 AM","2022-11-24"," 12:52:00 PM","CE","18350","Sell","65","124.24","147.32","","-1500.58"
"199","2022-12-01"," 9:44:00 AM","2022-12-01"," 3:27:00 PM","","","","","","","13.71","5239.17"
"199.1","2022-12-01"," 9:44:00 AM","2022-12-01"," 3:27:00 PM","CE","18850","Sell","65","44.23","0.05","","2871.56"
"199.2","2022-12-01"," 9:44:00 AM","2022-12-01"," 3:27:00 PM","CE","18850","Sell","65","143.38","106.95","","2367.61"
"200","2022-12-08"," 9:44:00 AM","2022-12-08"," 10:01:00 AM","","","","","","","13.63","-2502.86"
"200.1","2022-12-08"," 9:44:00 AM","2022-12-08"," 9:50:00 AM","CE","18550","Sell","65","53.32","66.73","","-871.65"
"200.2","2022-12-08"," 9:44:00 AM","2022-12-08"," 10:01:00 AM","CE","18600","Sell","65","132.98","158.08","","-1631.21"
"201","2022-12-15"," 9:44:00 AM","2022-12-15"," 3:27:00 PM","","","","","","","12.80","8680.30"
"201.1","2022-12-15"," 9:44:00 AM","2022-12-15"," 3:27:00 PM","CE","18550","Sell","65","56.77","0.10","","3683.65"
"201.2","2022-12-15"," 9:44:00 AM","2022-12-15"," 3:27:00 PM","CE","18600","Sell","65","116.89","40.02","","4996.65"
"202","2022-12-22"," 9:44:00 AM","2022-12-22"," 3:27:00 PM","","","","","","","15.94","4179.45"
"202.1","2022-12-22"," 9:44:00 AM","2022-12-22"," 9:49:00 AM","CE","18150","Sell","65","87.71","109.75","","-1433.17"
"202.2","2022-12-22"," 9:44:00 AM","2022-12-22"," 3:27:00 PM","CE","18200","Sell","65","195.15","108.80","","5612.62"
"203","2022-12-29"," 9:44:00 AM","2022-12-29"," 2:00:00 PM","","","","","","","15.56","-3472.13"
"203.1","2022-12-29"," 9:44:00 AM","2022-12-29"," 11:45:00 AM","CE","17950","Sell","65","82.71","103.50","","-1351.55"
"203.2","2022-12-29"," 9:44:00 AM","2022-12-29"," 2:00:00 PM","CE","18000","Sell","65","157.92","190.55","","-2120.57"
"204","2023-01-05"," 9:44:00 AM","2023-01-05"," 3:27:00 PM","","","","","","","15.08","1769.73"
"204.1","2023-01-05"," 9:44:00 AM","2023-01-05"," 10:16:00 AM","CE","18000","Sell","65","83.01","103.85","","-1354.82"
"204.2","2023-01-05"," 9:44:00 AM","2023-01-05"," 3:27:00 PM","CE","18050","Sell","65","153.92","105.85","","3124.56"
"205","2023-01-12"," 9:44:00 AM","2023-01-12"," 3:27:00 PM","","","","","","","15.56","6477.96"
"205.1","2023-01-12"," 9:44:00 AM","2023-01-12"," 3:27:00 PM","CE","17850","Sell","65","78.26","8.35","","4543.93"
"205.2","2023-01-12"," 9:44:00 AM","2023-01-12"," 3:27:00 PM","CE","17900","Sell","65","160.62","130.87","","1934.03"
"206","2023-01-19"," 9:44:00 AM","2023-01-19"," 3:27:00 PM","","","","","","","14.54","315.02"
"206.1","2023-01-19"," 9:44:00 AM","2023-01-19"," 11:00:00 AM","CE","18050","Sell","65","72.36","90.55","","-1181.79"
"206.2","2023-01-19"," 9:44:00 AM","2023-01-19"," 3:27:00 PM","CE","18100","Sell","65","133.58","110.56","","1496.82"
"207","2023-01-25"," 9:44:00 AM","2023-01-25"," 3:27:00 PM","","","","","","","13.94","7895.57"
"207.1","2023-01-25"," 9:44:00 AM","2023-01-25"," 3:27:00 PM","CE","18000","Sell","65","56.72","0.05","","3683.65"
"207.2","2023-01-25"," 9:44:00 AM","2023-01-25"," 3:27:00 PM","CE","18000","Sell","65","183.71","118.91","","4211.91"
"208","2023-02-02"," 9:44:00 AM","2023-02-02"," 3:27:00 PM","","","","","","","16.34","6604.83"
"208.1","2023-02-02"," 9:44:00 AM","2023-02-02"," 3:27:00 PM","CE","17550","Sell","65","126.14","60.38","","4274.19"
"208.2","2023-02-02"," 9:44:00 AM","2023-02-02"," 3:27:00 PM","CE","17600","Sell","65","211.84","175.99","","2330.64"
"209","2023-02-09"," 9:44:00 AM","2023-02-09"," 10:01:00 AM","","","","","","","13.74","-3337.40"
"209.1","2023-02-09"," 9:44:00 AM","2023-02-09"," 9:51:00 AM","CE","17750","Sell","65","66.52","83.24","","-1087.12"
"209.2","2023-02-09"," 9:44:00 AM","2023-02-09"," 10:01:00 AM","CE","17750","Sell","65","152.47","187.09","","-2250.29"
"210","2023-02-16"," 9:44:00 AM","2023-02-16"," 3:27:00 PM","","","","","","","12.66","6809.86"
"210.1","2023-02-16"," 9:44:00 AM","2023-02-16"," 3:27:00 PM","CE","18100","Sell","65","52.77","0.05","","3427.03"
"210.2","2023-02-16"," 9:44:00 AM","2023-02-16"," 3:27:00 PM","CE","18100","Sell","65","132.48","80.44","","3382.83"
"211","2023-02-23"," 9:44:00 AM","2023-02-23"," 9:55:00 AM","","","","","","","15.91","-3172.55"
"211.1","2023-02-23"," 9:44:00 AM","2023-02-23"," 9:52:00 AM","CE","17450","Sell","65","64.32","80.49","","-1051.21"
"211.2","2023-02-23"," 9:44:00 AM","2023-02-23"," 9:55:00 AM","CE","17450","Sell","65","169.72","202.35","","-2121.34"
"212","2023-03-02"," 9:44:00 AM","2023-03-02"," 3:27:00 PM","","","","","","","13.27","7055.74"
"212.1","2023-03-02"," 9:44:00 AM","2023-03-02"," 3:27:00 PM","CE","17350","Sell","65","61.32","0.05","","3982.50"
"212.2","2023-03-02"," 9:44:00 AM","2023-03-02"," 3:27:00 PM","CE","17350","Sell","65","143.08","95.80","","3073.24"
"213","2023-03-09"," 9:44:00 AM","2023-03-09"," 3:27:00 PM","","","","","","","12.54","2747.06"
"213.1","2023-03-09"," 9:44:00 AM","2023-03-09"," 9:46:00 AM","CE","17700","Sell","65","40.88","51.13","","-665.99"
"213.2","2023-03-09"," 9:44:00 AM","2023-03-09"," 3:27:00 PM","CE","17700","Sell","65","117.84","65.33","","3413.05"
"214","2023-03-16"," 9:44:00 AM","2023-03-16"," 10:25:00 AM","","","","","","","17.14","-4106.68"
"214.1","2023-03-16"," 9:44:00 AM","2023-03-16"," 10:17:00 AM","CE","16800","Sell","65","98.45","123.16","","-1606.20"
"214.2","2023-03-16"," 9:44:00 AM","2023-03-16"," 10:25:00 AM","CE","16850","Sell","65","199.65","238.12","","-2500.48"
"215","2023-03-23"," 9:44:00 AM","2023-03-23"," 9:50:00 AM","","","","","","","14.63","-2823.40"
"215.1","2023-03-23"," 9:44:00 AM","2023-03-23"," 9:47:00 AM","CE","17050","Sell","65","59.37","74.29","","-969.59"
"215.2","2023-03-23"," 9:44:00 AM","2023-03-23"," 9:50:00 AM","CE","17050","Sell","65","155.87","184.39","","-1853.81"
"216","2023-03-29"," 9:44:00 AM","2023-03-29"," 3:08:00 PM","","","","","","","14.49","-3097.56"
"216.1","2023-03-29"," 9:44:00 AM","2023-03-29"," 9:52:00 AM","CE","16950","Sell","65","80.06","100.15","","-1305.86"
"216.2","2023-03-29"," 9:44:00 AM","2023-03-29"," 3:08:00 PM","CE","17000","Sell","65","150.87","178.44","","-1791.70"
"217","2023-04-06"," 9:44:00 AM","2023-04-06"," 10:05:00 AM","","","","","","","12.51","-2310.11"
"217.1","2023-04-06"," 9:44:00 AM","2023-04-06"," 10:04:00 AM","CE","17500","Sell","65","52.92","66.23","","-865.12"
"217.2","2023-04-06"," 9:44:00 AM","2023-04-06"," 10:05:00 AM","CE","17500","Sell","65","119.44","141.67","","-1444.99"
"218","2023-04-13"," 9:44:00 AM","2023-04-13"," 3:27:00 PM","","","","","","","12.41","1098.37"
"218.1","2023-04-13"," 9:44:00 AM","2023-04-13"," 3:27:00 PM","CE","17800","Sell","65","41.43","28.66","","829.72"
"218.2","2023-04-13"," 9:44:00 AM","2023-04-13"," 3:27:00 PM","CE","17800","Sell","65","118.99","114.86","","268.65"
"219","2023-04-20"," 9:44:00 AM","2023-04-20"," 3:27:00 PM","","","","","","","12.03","5780.88"
"219.1","2023-04-20"," 9:44:00 AM","2023-04-20"," 3:27:00 PM","CE","17650","Sell","65","51.82","0.05","","3365.31"
"219.2","2023-04-20"," 9:44:00 AM","2023-04-20"," 3:27:00 PM","CE","17700","Sell","65","106.05","68.88","","2415.56"
"220","2023-04-27"," 9:44:00 AM","2023-04-27"," 1:23:00 PM","","","","","","","11.88","-2362.62"
"220.1","2023-04-27"," 9:44:00 AM","2023-04-27"," 10:36:00 AM","CE","17800","Sell","65","50.17","62.78","","-819.42"
"220.2","2023-04-27"," 9:44:00 AM","2023-04-27"," 1:23:00 PM","CE","17800","Sell","65","129.59","153.33","","-1543.19"
"221","2023-05-04"," 9:44:00 AM","2023-05-04"," 10:45:00 AM","","","","","","","11.89","-1993.30"
"221.1","2023-05-04"," 9:44:00 AM","2023-05-04"," 10:04:00 AM","CE","18100","Sell","65","37.43","46.82","","-610.49"
"221.2","2023-05-04"," 9:44:00 AM","2023-05-04"," 10:45:00 AM","CE","18100","Sell","65","113.34","134.62","","-1382.81"
"222","2023-05-11"," 9:44:00 AM","2023-05-11"," 3:27:00 PM","","","","","","","13.52","-1085.67"
"222.1","2023-05-11"," 9:44:00 AM","2023-05-11"," 10:11:00 AM","CE","18250","Sell","65","72.21","90.35","","-1178.53"
"222.2","2023-05-11"," 9:44:00 AM","2023-05-11"," 3:27:00 PM","CE","18300","Sell","65","122.09","120.66","","92.86"
"223","2023-05-18"," 9:44:00 AM","2023-05-18"," 3:27:00 PM","","","","","","","12.77","7252.71"
"223.1","2023-05-18"," 9:44:00 AM","2023-05-18"," 3:27:00 PM","CE","18200","Sell","65","60.22","0.05","","3911.04"
"223.2","2023-05-18"," 9:44:00 AM","2023-05-18"," 3:27:00 PM","CE","18250","Sell","65","115.39","63.98","","3341.67"
"224","2023-05-25"," 9:44:00 AM","2023-05-25"," 3:16:00 PM","","","","","","","12.73","-2470.25"
"224.1","2023-05-25"," 9:44:00 AM","2023-05-25"," 9:49:00 AM","CE","18250","Sell","65","46.93","58.73","","-767.18"
"224.2","2023-05-25"," 9:44:00 AM","2023-05-25"," 3:16:00 PM","CE","18250","Sell","65","137.93","164.13","","-1703.07"
"225","2023-06-01"," 9:44:00 AM","2023-06-01"," 3:27:00 PM","","","","","","","11.61","5808.95"
"225.1","2023-06-01"," 9:44:00 AM","2023-06-01"," 3:27:00 PM","CE","18550","Sell","65","44.78","0.05","","2907.29"
"225.2","2023-06-01"," 9:44:00 AM","2023-06-01"," 3:27:00 PM","CE","18550","Sell","65","131.38","86.74","","2901.66"
"226","2023-06-08"," 9:44:00 AM","2023-06-08"," 3:27:00 PM","","","","","","","11.29","8039.30"
"226.1","2023-06-08"," 9:44:00 AM","2023-06-08"," 3:27:00 PM","CE","18700","Sell","65","66.12","0.05","","4294.35"
"226.2","2023-06-08"," 9:44:00 AM","2023-06-08"," 3:27:00 PM","CE","18750","Sell","65","114.14","56.53","","3744.95"
"227","2023-06-15"," 9:44:00 AM","2023-06-15"," 10:06:00 AM","","","","","","","10.91","-2325.88"
"227.1","2023-06-15"," 9:44:00 AM","2023-06-15"," 9:49:00 AM","CE","18700","Sell","65","57.27","71.64","","-933.69"
"227.2","2023-06-15"," 9:44:00 AM","2023-06-15"," 10:06:00 AM","CE","18750","Sell","65","107.65","129.06","","-1392.19"
"228","2023-06-22"," 9:44:00 AM","2023-06-22"," 3:27:00 PM","","","","","","","11.48","1408.70"
"228.1","2023-06-22"," 9:44:00 AM","2023-06-22"," 10:27:00 AM","CE","18800","Sell","65","68.42","85.59","","-1116.50"
"228.2","2023-06-22"," 9:44:00 AM","2023-06-22"," 3:27:00 PM","CE","18850","Sell","65","120.14","81.29","","2525.20"
"229","2023-06-28"," 9:44:00 AM","2023-06-28"," 10:31:00 AM","","","","","","","10.94","-2352.36"
"229.1","2023-06-28"," 9:44:00 AM","2023-06-28"," 9:52:00 AM","CE","18850","Sell","65","42.78","54.73","","-776.67"
"229.2","2023-06-28"," 9:44:00 AM","2023-06-28"," 10:31:00 AM","CE","18850","Sell","65","129.29","153.53","","-1575.69"
"230","2023-07-06"," 9:44:00 AM","2023-07-06"," 10:14:00 AM","","","","","","","12.12","-3051.33"
"230.1","2023-07-06"," 9:44:00 AM","2023-07-06"," 10:02:00 AM","CE","19350","Sell","65","71.86","89.94","","-1175.26"
"230.2","2023-07-06"," 9:44:00 AM","2023-07-06"," 10:14:00 AM","CE","19350","Sell","65","148.23","177.09","","-1876.07"
"231","2023-07-13"," 9:44:00 AM","2023-07-13"," 10:05:00 AM","","","","","","","10.87","-2848.43"
"231.1","2023-07-13"," 9:44:00 AM","2023-07-13"," 9:57:00 AM","CE","19450","Sell","65","79.41","99.35","","-1296.06"
"231.2","2023-07-13"," 9:44:00 AM","2023-07-13"," 10:05:00 AM","CE","19500","Sell","65","120.74","144.62","","-1552.37"
"232","2023-07-20"," 9:44:00 AM","2023-07-20"," 10:35:00 AM","","","","","","","11.72","-2535.83"
"232.1","2023-07-20"," 9:44:00 AM","2023-07-20"," 10:27:00 AM","CE","19750","Sell","65","71.76","89.79","","-1172.00"
"232.2","2023-07-20"," 9:44:00 AM","2023-07-20"," 10:35:00 AM","CE","19800","Sell","65","121.49","142.47","","-1363.83"
"233","2023-07-27"," 9:44:00 AM","2023-07-27"," 3:27:00 PM","","","","","","","10.52","9860.83"
"233.1","2023-07-27"," 9:44:00 AM","2023-07-27"," 3:27:00 PM","CE","19800","Sell","65","79.71","0.05","","5177.91"
"233.2","2023-07-27"," 9:44:00 AM","2023-07-27"," 3:27:00 PM","CE","19850","Sell","65","140.98","68.93","","4682.93"
"234","2023-08-03"," 9:44:00 AM","2023-08-03"," 3:27:00 PM","","","","","","","11.59","2593.48"
"234.1","2023-08-03"," 9:44:00 AM","2023-08-03"," 9:49:00 AM","CE","19450","Sell","65","68.12","85.24","","-1113.23"
"234.2","2023-08-03"," 9:44:00 AM","2023-08-03"," 3:27:00 PM","CE","19450","Sell","65","152.07","95.05","","3706.72"
"235","2023-08-10"," 9:44:00 AM","2023-08-10"," 3:27:00 PM","","","","","","","11.59","334.35"
"235.1","2023-08-10"," 9:44:00 AM","2023-08-10"," 10:06:00 AM","CE","19550","Sell","65","73.26","91.65","","-1194.86"
"235.2","2023-08-10"," 9:44:00 AM","2023-08-10"," 3:27:00 PM","CE","19550","Sell","65","135.48","111.96","","1529.21"
"236","2023-08-17"," 9:44:00 AM","2023-08-17"," 3:27:00 PM","","","","","","","12.48","5055.64"
"236.1","2023-08-17"," 9:44:00 AM","2023-08-17"," 3:27:00 PM","CE","19350","Sell","65","71.26","15.91","","3598.17"
"236.2","2023-08-17"," 9:44:00 AM","2023-08-17"," 3:27:00 PM","CE","19350","Sell","65","138.48","116.06","","1457.48"
"237","2023-08-24"," 9:44:00 AM","2023-08-24"," 3:27:00 PM","","","","","","","11.52","8781.27"
"237.1","2023-08-24"," 9:44:00 AM","2023-08-24"," 3:27:00 PM","CE","19500","Sell","65","68.67","0.05","","4460.02"
"237.2","2023-08-24"," 9:44:00 AM","2023-08-24"," 3:27:00 PM","CE","19550","Sell","65","102.45","35.97","","4321.25"
"238","2023-08-31"," 9:44:00 AM","2023-08-31"," 3:27:00 PM","","","","","","","11.89","377.76"
"238.1","2023-08-31"," 9:44:00 AM","2023-08-31"," 9:48:00 AM","CE","19300","Sell","65","62.47","78.14","","-1018.57"
"238.2","2023-08-31"," 9:44:00 AM","2023-08-31"," 3:27:00 PM","CE","19350","Sell","65","128.74","107.25","","1396.33"
"239","2023-09-07"," 9:44:00 AM","2023-09-07"," 9:58:00 AM","","","","","","","10.65","-2235.22"
"239.1","2023-09-07"," 9:44:00 AM","2023-09-07"," 9:50:00 AM","CE","19500","Sell","65","65.22","81.59","","-1064.27"
"239.2","2023-09-07"," 9:44:00 AM","2023-09-07"," 9:58:00 AM","CE","19550","Sell","65","105.60","123.61","","-1170.95"
"240","2023-09-14"," 9:44:00 AM","2023-09-14"," 3:27:00 PM","","","","","","","11.85","5368.85"
"240.1","2023-09-14"," 9:44:00 AM","2023-09-14"," 3:27:00 PM","CE","20100","Sell","65","64.82","3.35","","3995.28"
"240.2","2023-09-14"," 9:44:00 AM","2023-09-14"," 3:27:00 PM","CE","20150","Sell","65","128.84","107.70","","1373.56"
"241","2023-09-21"," 9:44:00 AM","2023-09-21"," 3:27:00 PM","","","","","","","11.16","6156.17"
"241.1","2023-09-21"," 9:44:00 AM","2023-09-21"," 3:27:00 PM","CE","19750","Sell","65","54.12","0.05","","3514.74"
"241.2","2023-09-21"," 9:44:00 AM","2023-09-21"," 3:27:00 PM","CE","19800","Sell","65","132.93","92.30","","2641.43"
"242","2023-09-28"," 9:44:00 AM","2023-09-28"," 10:14:00 AM","","","","","","","12.13","-2643.68"
"242.1","2023-09-28"," 9:44:00 AM","2023-09-28"," 10:07:00 AM","CE","19600","Sell","65","81.81","102.35","","-1335.23"
"242.2","2023-09-28"," 9:44:00 AM","2023-09-28"," 10:14:00 AM","CE","19700","Sell","65","119.94","140.07","","-1308.45"
"243","2023-10-05"," 9:44:00 AM","2023-10-05"," 3:27:00 PM","","","","","","","11.33","-686.06"
"243.1","2023-10-05"," 9:44:00 AM","2023-10-05"," 10:56:00 AM","CE","19500","Sell","65","65.72","82.24","","-1074.06"
"243.2","2023-10-05"," 9:44:00 AM","2023-10-05"," 3:27:00 PM","CE","19500","Sell","65","133.83","127.86","","387.99"
"244","2023-10-12"," 9:44:00 AM","2023-10-12"," 3:27:00 PM","","","","","","","10.86","862.56"
"244.1","2023-10-12"," 9:44:00 AM","2023-10-12"," 3:27:00 PM","CE","19750","Sell","65","63.12","44.77","","1192.49"
"244.2","2023-10-12"," 9:44:00 AM","2023-10-12"," 3:27:00 PM","CE","19800","Sell","65","123.29","128.36","","-329.93"
"245","2023-10-19"," 9:44:00 AM","2023-10-19"," 9:59:00 AM","","","","","","","11.13","-2823.00"
"245.1","2023-10-19"," 9:44:00 AM","2023-10-19"," 9:51:00 AM","CE","19500","Sell","65","65.87","82.44","","-1077.32"
"245.2","2023-10-19"," 9:44:00 AM","2023-10-19"," 9:59:00 AM","CE","19500","Sell","65","143.18","170.03","","-1745.68"
"246","2023-10-26"," 9:44:00 AM","2023-10-26"," 3:27:00 PM","","","","","","","12.19","7310.16"
"246.1","2023-10-26"," 9:44:00 AM","2023-10-26"," 3:27:00 PM","CE","18900","Sell","65","60.32","0.05","","3917.54"
"246.2","2023-10-26"," 9:44:00 AM","2023-10-26"," 3:27:00 PM","CE","18900","Sell","65","181.91","129.71","","3392.62"
"247","2023-11-02"," 9:44:00 AM","2023-11-02"," 3:27:00 PM","","","","","","","11.46","1613.11"
"247.1","2023-11-02"," 9:44:00 AM","2023-11-02"," 3:27:00 PM","CE","19100","Sell","65","63.02","33.67","","1907.86"
"247.2","2023-11-02"," 9:44:00 AM","2023-11-02"," 3:27:00 PM","CE","19150","Sell","65","132.23","136.77","","-294.74"
"248","2023-11-09"," 9:44:00 AM","2023-11-09"," 3:27:00 PM","","","","","","","11.06","6.68"
"248.1","2023-11-09"," 9:44:00 AM","2023-11-09"," 9:56:00 AM","CE","19400","Sell","65","40.83","51.08","","-665.99"
"248.2","2023-11-09"," 9:44:00 AM","2023-11-09"," 3:27:00 PM","CE","19450","Sell","65","106.50","96.15","","672.66"
"249","2023-11-16"," 9:44:00 AM","2023-11-16"," 11:03:00 AM","","","","","","","11.27","-3029.56"
"249.1","2023-11-16"," 9:44:00 AM","2023-11-16"," 9:46:00 AM","CE","19650","Sell","65","67.87","84.94","","-1109.97"
"249.2","2023-11-16"," 9:44:00 AM","2023-11-16"," 11:03:00 AM","CE","19700","Sell","65","117.44","146.97","","-1919.59"
"250","2023-11-23"," 9:44:00 AM","2023-11-23"," 3:27:00 PM","","","","","","","11.66","4061.79"
"250.1","2023-11-23"," 9:44:00 AM","2023-11-23"," 3:27:00 PM","CE","19850","Sell","65","39.88","0.05","","2588.95"
"250.2","2023-11-23"," 9:44:00 AM","2023-11-23"," 3:27:00 PM","CE","19900","Sell","65","102.35","79.69","","1472.83"
"251","2023-11-30"," 9:44:00 AM","2023-11-30"," 3:27:00 PM","","","","","","","12.70","-367.18"
